CAD_U|CAFKU|MIR2|AIQ|20140622161637|FKU-2|||//6/28/2014 1:01:18 AM
CAD_U|CAFKU|MIR2|AIQ|20140622161637|FKU-2|||//6/28/2014 1:01:18 AM
CAD_U|CAFKU|MIR2|AIQ|20140622161637|FKU-2|||//6/28/2014 1:01:18 AM
CAD_U|CAFKU|MIR3|AIQ|20140614233949|FKU-1A|||//6/28/2014 1:01:22 AM
CAD_U|CAFKU|MIR3|AIQ|20140614233949|FKU-1A|||//6/28/2014 1:01:22 AM
CAD_U|CAFKU|MIR3|AIQ|20140614233949|FKU-1A|||//6/28/2014 1:01:22 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//6/28/2014 1:20:01 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//6/28/2014 1:20:01 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//6/28/2014 1:20:01 AM
CAD_U|CACDF|AA460|AIQ|20130809105458|HAAB|||//6/28/2014 1:26:15 AM
CAD_U|CACDF|AA460|AIQ|20130809105458|HAAB|||//6/28/2014 1:26:15 AM
CAD_U|CACDF|AA460|AIQ|20130809105458|HAAB|||//6/28/2014 1:26:15 AM
CAD_U|CAFKU|D4340|AIQ|20140424074806|FKU-1A|||//6/28/2014 1:26:16 AM
CAD_U|CAFKU|D4340|AIQ|20140424074806|FKU-1A|||//6/28/2014 1:26:16 AM
CAD_U|CAFKU|D4340|AIQ|20140424074806|FKU-1A|||//6/28/2014 1:26:16 AM
CAD_U|CAFKU|D4341|AIQ|20140524143147|FKU-1A|||//6/28/2014 1:26:17 AM
CAD_U|CAFKU|D4341|AIQ|20140524143147|FKU-1A|||//6/28/2014 1:26:17 AM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//6/28/2014 1:26:18 AM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//6/28/2014 1:26:18 AM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//6/28/2014 1:26:18 AM
CAD_U|CACDF|C406|AIQ|20140531113743|BVHB|||//6/28/2014 1:26:20 AM
CAD_U|CACDF|C406|AIQ|20140531113743|BVHB|||//6/28/2014 1:26:20 AM
CAD_U|CACDF|C406|AIQ|20140531113743|BVHB|||//6/28/2014 1:26:20 AM
CAD_U|CABEU|D4641|AIQ|20140531080222|BEU-30|||//6/28/2014 1:26:21 AM
CAD_U|CABEU|D4641|AIQ|20140531080222|BEU-30|||//6/28/2014 1:26:21 AM
CAD_U|CABEU|D4641|AIQ|20140531080222|BEU-30|||//6/28/2014 1:26:21 AM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//6/28/2014 1:26:22 AM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//6/28/2014 1:26:22 AM
CAD_U|CABEU|D4643|AIQ|20140530074336|BEU-30|||//6/28/2014 1:26:22 AM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//6/28/2014 1:26:23 AM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//6/28/2014 1:26:23 AM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//6/28/2014 1:26:23 AM
CAD_U|CABEU|E4663|AIQ|20140528095347|BEU-30|||//6/28/2014 1:26:24 AM
CAD_U|CABEU|E4663|AIQ|20140528095347|BEU-30|||//6/28/2014 1:26:24 AM
CAD_U|CABEU|E4663|AIQ|20140528095347|BEU-30|||//6/28/2014 1:26:24 AM
CAD_U|CABEU|E4664|AIQ|20140621084832|BEU-31|||//6/28/2014 1:26:25 AM
CAD_U|CABEU|E4664|AIQ|20140621084832|BEU-31|||//6/28/2014 1:26:25 AM
CAD_U|CABEU|E4664|AIQ|20140621084832|BEU-31|||//6/28/2014 1:26:25 AM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//6/28/2014 1:26:26 AM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//6/28/2014 1:26:26 AM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//6/28/2014 1:26:26 AM
CAD_U|CABEU|E4666|AIQ|20140612105938|BEU-30|||//6/28/2014 1:26:28 AM
CAD_U|CABEU|E4666|AIQ|20140612105938|BEU-30|||//6/28/2014 1:26:28 AM
CAD_U|CABEU|E4666|AIQ|20140612105938|BEU-30|||//6/28/2014 1:26:28 AM
CAD_U|CABEU|E4669|AIQ|20140624133759|BEU-30|||//6/28/2014 1:26:29 AM
CAD_U|CABEU|E4669|AIQ|20140624133759|BEU-30|||//6/28/2014 1:26:29 AM
CAD_U|CABEU|E4669|AIQ|20140624133759|BEU-30|||//6/28/2014 1:26:29 AM
CAD_U|CABEU|E4673|AIQ|20140620134459|BEU-30|||//6/28/2014 1:26:30 AM
CAD_U|CABEU|E4673|AIQ|20140620134459|BEU-30|||//6/28/2014 1:26:30 AM
CAD_U|CABEU|E4673|AIQ|20140620134459|BEU-30|||//6/28/2014 1:26:30 AM
CAD_U|CABEU|E4674|AIQ|20140519101550|BEU-35|||//6/28/2014 1:26:31 AM
CAD_U|CABEU|E4674|AIQ|20140519101550|BEU-35|||//6/28/2014 1:26:31 AM
CAD_U|CABEU|E4675|AIQ|20140518085412|BEU-30|||//6/28/2014 1:26:32 AM
CAD_U|CABEU|E4675|AIQ|20140518085412|BEU-30|||//6/28/2014 1:26:32 AM
